,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
7632,18f92f78-05f1-4b3e-98fb-e0365cf0e712,64dc8061-6d06-451c-a0d5-af68475b9624,Fully Paid,99999999.0,Short Term,697.0,1660220.0,3 years,Rent,Debt Consolidation,19742.9,12.5,35.0,14.0,0.0,55214.0,198572.0,0.0,0.0
7633,9f059053-8cfb-45a9-9c92-0cf8c04ca4d3,4cd0f008-d9a1-4a4b-95ee-2e0123b3def1,Charged Off,347072.0,Short Term,741.0,1686060.0,8 years,Home Mortgage,Debt Consolidation,20373.32,15.3,,8.0,0.0,216923.0,310090.0,0.0,0.0
7634,68b582be-bbe8-4635-8bfe-f048892fb1cd,db66a6db-0fe3-40ea-b395-905c03631286,Fully Paid,503030.0,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,24073.76,23.6,81.0,11.0,0.0,328073.0,426822.0,0.0,0.0
7635,c59e9cea-2205-4d92-b69e-3966333d1298,137833c4-791c-48ae-b968-79f9ebf0a6d5,Fully Paid,251482.0,Short Term,702.0,1853374.0,5 years,Home Mortgage,Debt Consolidation,33901.13,18.2,,5.0,0.0,1185961.0,1385692.0,0.0,0.0
7636,b168edf0-5e74-4094-b7f1-302541c5bf70,75463405-25ee-45a6-915b-0f3b7c27105b,Fully Paid,538670.0,Short Term,740.0,1451467.0,1 year,Rent,Debt Consolidation,14877.57,24.1,,6.0,0.0,454290.0,1176780.0,0.0,0.0
7637,9e850403-240c-40eb-a659-5a0c627fb339,91885a10-cde3-48e7-884c-6f51937a4bc7,Fully Paid,89716.0,Long Term,722.0,566181.0,5 years,Rent,Debt Consolidation,7973.73,10.8,65.0,10.0,0.0,18943.0,158928.0,0.0,0.0
7638,48def548-2049-484a-bc67-f8541f20acc3,7e9c6447-ca73-46b9-9845-0fc58cef43a2,Fully Paid,150810.0,Short Term,740.0,558201.0,1 year,Rent,Debt Consolidation,7954.35,10.7,,7.0,0.0,98097.0,245850.0,0.0,0.0
7639,7f5fe505-bbf2-42ea-b1a7-bbaaad9751f1,8ad801ba-cdef-46f8-89da-4a7c2b0fbb8f,Fully Paid,99999999.0,Short Term,706.0,4429508.0,10+ years,Home Mortgage,Debt Consolidation,16906.01,18.0,,7.0,0.0,489630.0,726836.0,0.0,0.0
7640,05b5547d-5be7-4a09-8b06-ca48506c767c,0e406c14-8d8d-4271-8fa3-2b33e46aad48,Fully Paid,261822.0,Short Term,,,8 years,Home Mortgage,Home Improvements,5317.34,28.0,,7.0,0.0,112233.0,2599036.0,0.0,0.0
7641,3dc5e569-a111-4104-95ad-df1919b5a95c,ea1e8339-98ea-4ba6-bae8-5a8aa7bd331d,Fully Paid,235268.0,Short Term,749.0,967575.0,3 years,Rent,Debt Consolidation,580.64,10.5,,2.0,0.0,5738.0,415932.0,0.0,0.0
7642,e9624fdf-38d2-4224-8c72-dfbde6f856a8,53bb1616-fc2b-4186-9dfc-a39e13bdd114,Fully Paid,672804.0,Long Term,725.0,1394543.0,2 years,Rent,major_purchase,8599.59,19.2,,2.0,0.0,1178.0,33374.0,0.0,0.0
7643,11a4d80a-c783-4f60-8cfd-4aacce6b354f,4790ac04-9e6b-4e9d-8710-94c862417114,Fully Paid,377674.0,Long Term,672.0,1477345.0,10+ years,Home Mortgage,Debt Consolidation,18959.15,16.9,18.0,6.0,0.0,134368.0,217580.0,0.0,0.0
7644,668fdfcc-5244-41ad-8a64-4ef0f7bab0bd,41431de4-adb0-4810-a932-9717074987f4,Charged Off,193688.0,Short Term,,,2 years,Rent,Debt Consolidation,19700.91,9.7,,7.0,0.0,204687.0,352682.0,0.0,0.0
7645,0e6e7fd4-7808-4db7-833b-a306f5e87da5,e4582dc4-312a-4d58-a05e-a22db4ed4d7f,Fully Paid,118536.0,Short Term,,,2 years,Rent,Debt Consolidation,3201.88,7.5,,10.0,0.0,81719.0,172700.0,0.0,0.0
7646,1cf6e709-9f62-4023-87bc-134d6bacf962,df25919b-cba6-4911-a118-172b92451450,Fully Paid,207416.0,Short Term,,,< 1 year,Rent,Debt Consolidation,19941.26,29.5,,6.0,0.0,779171.0,1052722.0,0.0,0.0
7647,fc59be41-8201-478f-b7cd-56bc5478c489,08fe30ec-1bc5-4108-a10b-af01acfe22c9,Fully Paid,455444.0,Short Term,725.0,2531712.0,9 years,Rent,Debt Consolidation,23418.26,15.4,7.0,11.0,1.0,445341.0,656898.0,0.0,1.0
7648,f776183e-8b9c-4f6c-b20b-60f434e3308f,c9e6a2d5-20d9-4170-9d95-2c82980a351b,Charged Off,295504.0,Long Term,6770.0,928473.0,2 years,Home Mortgage,Home Improvements,4170.5,12.5,1.0,12.0,0.0,74594.0,167376.0,0.0,0.0
7649,dbadcd4a-181b-4ab9-a179-58cef998857e,7c8380af-1c00-4922-9870-8afc713b8058,Fully Paid,355124.0,Short Term,724.0,824277.0,1 year,Rent,Debt Consolidation,21018.94,14.2,,15.0,0.0,280535.0,432520.0,0.0,0.0
7650,5ce2070d-8408-4c70-b9e7-e3a5f0a2ff0e,c11b449c-0950-4272-9ada-66221dd2f719,Fully Paid,336578.0,Short Term,747.0,620103.0,10+ years,Home Mortgage,Debt Consolidation,7441.16,22.9,,13.0,0.0,268584.0,1619750.0,0.0,0.0
7651,f0d9d29a-31b1-4e40-bb80-135149fce346,58849dd6-b432-4ac0-b91e-33c2b865851b,Fully Paid,99999999.0,Long Term,651.0,1437825.0,1 year,Home Mortgage,Debt Consolidation,9741.3,29.4,5.0,11.0,0.0,86811.0,440858.0,0.0,0.0
7652,9716b697-a0a6-4234-81f8-f501c184c506,a7a09e3b-aeba-4998-bc16-42ae1e9c9835,Fully Paid,301136.0,Short Term,704.0,1207469.0,10+ years,Rent,Debt Consolidation,26262.18,22.7,34.0,17.0,0.0,263530.0,627836.0,0.0,0.0
7653,3c2acccd-58a9-46b8-9475-2671ec001991,dd89d4bc-4055-44da-a6f6-c824ad79aab3,Fully Paid,389092.0,Long Term,664.0,2880210.0,1 year,Home Mortgage,Buy a Car,22945.73,18.5,33.0,6.0,0.0,81947.0,140162.0,0.0,0.0
7654,0e438cb3-3465-4176-9cf1-81fd28ff368e,0eaf1c9b-e4a4-40f1-8ca7-1f20e8144d18,Charged Off,91828.0,Short Term,,,9 years,Rent,Debt Consolidation,12970.16,14.7,7.0,14.0,0.0,207328.0,372768.0,0.0,0.0
7655,6668c978-f094-4697-b5af-6ce3f9a60693,c8aa7df8-4d65-4965-9be8-780e2638de7b,Fully Paid,214588.0,Short Term,743.0,952584.0,2 years,Rent,Debt Consolidation,15193.54,15.8,,10.0,0.0,188290.0,368896.0,0.0,0.0
7656,2b9f093d-96cb-4a19-b709-29b7a03aba9b,98e62d2d-0bde-4829-a20a-754080ea42e9,Fully Paid,579810.0,Long Term,688.0,1791529.0,10+ years,Rent,Debt Consolidation,17616.8,15.6,48.0,14.0,0.0,342228.0,783112.0,0.0,0.0
7657,6223be27-58bb-42c9-9616-85365792e470,fcec203b-d9a8-4c11-8c0e-994156d3ec02,Fully Paid,99999999.0,Short Term,748.0,2094598.0,7 years,Home Mortgage,Debt Consolidation,16826.59,22.3,6.0,8.0,0.0,313804.0,1071862.0,0.0,0.0
7658,74fdcc7c-135c-4add-be13-018469e17fd9,f33dfdc4-264c-4a8c-bd83-44d0876310c6,Fully Paid,493856.0,Long Term,675.0,3163595.0,3 years,Home Mortgage,Debt Consolidation,33217.7,31.8,10.0,9.0,0.0,153197.0,435820.0,0.0,0.0
7659,fd7ed096-f2f8-48af-b005-39674601c979,1f016399-d50f-4f65-af63-4d6a5e29c169,Fully Paid,99999999.0,Short Term,733.0,2480127.0,6 years,Rent,Debt Consolidation,23974.58,19.2,,13.0,0.0,844151.0,1445928.0,0.0,0.0
7660,7e4e818e-0785-429d-8e1b-b775f0e6d31a,e19b7e77-0de3-46a7-b5e0-aafb7c87c2fb,Fully Paid,99999999.0,Short Term,711.0,1699911.0,3 years,Rent,Business Loan,13443.45,21.4,26.0,8.0,0.0,281751.0,474870.0,0.0,0.0
7661,207dc839-872b-4c9c-a44f-e0d4c49873db,55979777-19fe-4539-8d8e-fbe61bb069cf,Fully Paid,218504.0,Short Term,729.0,1161318.0,3 years,Home Mortgage,Debt Consolidation,12774.46,13.5,35.0,13.0,0.0,137123.0,244288.0,0.0,0.0
7662,aa26e5a0-cbaa-4d5e-85a7-d2cda1e54254,65b7aba0-b0f6-4cb2-ab99-fd14d315f261,Fully Paid,399278.0,Short Term,750.0,3065232.0,10+ years,Home Mortgage,Debt Consolidation,31163.23,24.6,49.0,13.0,0.0,278027.0,1634182.0,0.0,0.0
7663,115bfc02-ed1e-4eae-a66e-c849d727dcf7,f176b9db-468e-49cc-9262-5498be08c6e3,Fully Paid,392788.0,Long Term,690.0,4523064.0,3 years,Home Mortgage,Home Improvements,19901.55,14.2,38.0,6.0,0.0,0.0,0.0,0.0,0.0
7664,47aef46d-6286-46f0-8aac-ecebcb56564a,bf078826-4bfd-4dda-b661-6dbef79821cb,Fully Paid,242418.0,Short Term,723.0,1199033.0,9 years,Home Mortgage,Debt Consolidation,20083.76,16.7,,15.0,1.0,249565.0,449416.0,0.0,0.0
7665,c75606a8-e228-428e-8afb-fa1a2c4a15e4,06dc071d-8e00-466a-a887-407c245420e5,Fully Paid,220902.0,Short Term,716.0,629565.0,7 years,Own Home,other,4102.67,18.0,43.0,9.0,0.0,141778.0,309166.0,0.0,0.0
7666,f1ed2182-ae0f-4e95-8d18-f86209e32574,c8c76460-5ca7-4cf6-824a-6853d9495d79,Fully Paid,387838.0,Short Term,746.0,1023473.0,< 1 year,Rent,Debt Consolidation,26951.31,9.7,,11.0,0.0,338447.0,743622.0,0.0,0.0
7667,ab733af0-5ba5-48ea-bc3b-8253ea937422,a5a7fa2b-0c57-4471-8e4c-97715c0ed292,Charged Off,226094.0,Long Term,652.0,1244272.0,3 years,Home Mortgage,Debt Consolidation,17938.09,6.8,,15.0,0.0,158650.0,318934.0,0.0,0.0
7668,08a5fa02-642c-45ce-82a4-7238fd74ccb2,ae8f571f-a574-4ea6-87c1-c4c84efe38f0,Charged Off,560890.0,Short Term,725.0,1414455.0,< 1 year,Home Mortgage,Debt Consolidation,16148.48,18.0,27.0,12.0,0.0,491112.0,822932.0,0.0,0.0
7669,2a755ce6-27b0-4931-ac72-dc96a9174eb0,8e7e68ab-647d-40d5-abf9-d1f06c0d9f6b,Fully Paid,751454.0,Long Term,695.0,1946930.0,6 years,Home Mortgage,Debt Consolidation,25634.42,17.5,8.0,13.0,0.0,749474.0,1392952.0,0.0,0.0
7670,e52dad91-23f9-4aa4-8ff8-ad2ec342456f,008c4942-4e73-4453-9209-b65d1f6fe9d3,Fully Paid,152768.0,Short Term,743.0,1319360.0,2 years,Rent,Debt Consolidation,19240.54,13.5,,10.0,0.0,340955.0,858242.0,0.0,0.0
7671,ccae90d4-553d-4781-89b2-5b69d16b627e,9bc81ede-8e18-422a-9d4a-341b6a51055b,Fully Paid,152284.0,Short Term,,,2 years,Rent,Debt Consolidation,9938.52,11.0,,7.0,0.0,131024.0,208956.0,0.0,0.0
7672,b08bf75f-2602-44ab-a4f1-ea103ce2e65c,85a51f40-6af9-46f0-bc27-b63dc9b4e9c4,Fully Paid,296648.0,Long Term,670.0,1007361.0,10+ years,Home Mortgage,Debt Consolidation,26946.94,20.5,20.0,19.0,0.0,255018.0,761046.0,0.0,0.0
7673,6be47d31-741f-42c7-bd9a-f9ea29781982,17994ff8-c98b-4574-9398-3f3c5eac89d8,Fully Paid,53746.0,Short Term,696.0,1121722.0,5 years,Rent,Debt Consolidation,7272.44,8.3,,4.0,0.0,71782.0,78364.0,0.0,0.0
7674,f9c296e7-36ea-42fb-9558-2bfd07f885f4,5bb10c09-f890-4c35-9b8f-610f4147eee6,Fully Paid,630344.0,Short Term,,,6 years,Home Mortgage,Debt Consolidation,54050.63,16.9,,13.0,0.0,1056723.0,1458380.0,0.0,0.0
7675,7d57dcf2-8ca9-4b96-83b8-e9feae8c7a93,c98d9fd1-5301-4562-9149-5d35a7c61cc9,Charged Off,393030.0,Long Term,6980.0,848597.0,< 1 year,Home Mortgage,Debt Consolidation,16688.84,14.7,,21.0,0.0,324919.0,576136.0,0.0,0.0
7676,1297b4bd-a5d4-4097-adb1-71c935889138,8e9a3a2c-e0f5-4409-a76f-9a90032c6ad6,Fully Paid,263890.0,Long Term,728.0,3228708.0,8 years,Home Mortgage,Debt Consolidation,25668.24,26.1,18.0,7.0,0.0,40641.0,66000.0,0.0,0.0
7677,2c7e97a5-ae99-436e-935d-0855d7d79038,a462176e-fe0e-4ac1-b335-823565d96ca8,Fully Paid,265606.0,Short Term,739.0,1816020.0,2 years,Rent,Debt Consolidation,24364.65,29.2,16.0,8.0,0.0,228665.0,600380.0,0.0,0.0
7678,b8b85e20-3456-4028-a3b8-37a05c8ff294,4b6f9a74-919b-4707-afc9-ee47742fdd37,Fully Paid,423148.0,Short Term,731.0,917206.0,2 years,Rent,Business Loan,4394.89,13.0,6.0,5.0,0.0,47861.0,454300.0,0.0,0.0
7679,39010e62-9ee1-4559-a9d3-c4dd9ad1ffcf,a96af15f-e8aa-4989-8e4b-91e51ebf2742,Fully Paid,99999999.0,Short Term,679.0,2006780.0,< 1 year,Rent,Debt Consolidation,22074.39,28.3,,7.0,0.0,443479.0,925232.0,0.0,0.0
7680,78d0e8fc-3563-4162-bb19-e87c1954851c,2c103191-6ffe-4413-97a8-8be629d912c9,Charged Off,215930.0,Short Term,737.0,1268098.0,5 years,Home Mortgage,Debt Consolidation,28743.58,9.0,34.0,10.0,0.0,150461.0,261184.0,0.0,0.0
7681,03d7fbe1-49f5-4741-8154-a1a264797d90,c7b8c6fa-66f8-4036-a1f0-678f3de461a1,Fully Paid,99999999.0,Long Term,621.0,1089099.0,< 1 year,Rent,Debt Consolidation,8204.58,18.2,,21.0,0.0,177289.0,289938.0,0.0,0.0
7682,8f5f24b8-9d16-4a60-9ba3-2eba6b10234e,a0c45117-670e-42e2-9769-4b1a6f8e302c,Charged Off,177122.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,5661.43,15.8,43.0,5.0,1.0,155534.0,214654.0,1.0,0.0
7683,424eda41-4152-4c21-853d-7a21e1503d40,96992ea8-e60b-4fd1-9d90-313eaf116fa5,Charged Off,428362.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,14438.86,19.8,,14.0,1.0,211185.0,375628.0,1.0,0.0
7684,25507639-4312-487c-9688-ca159c9127ad,118d6bd9-d8fb-4cac-a958-5fbfd3698a88,Fully Paid,337128.0,Short Term,699.0,968962.0,7 years,Home Mortgage,Medical Bills,22205.49,17.5,13.0,14.0,0.0,247475.0,627044.0,0.0,0.0
7685,a8b2954a-9efa-40b1-afcb-64846c01d4c3,84394a4a-4aa2-4624-b416-ac678e31edc1,Fully Paid,99999999.0,Long Term,722.0,1420288.0,2 years,Home Mortgage,Debt Consolidation,32311.59,20.0,,15.0,0.0,944528.0,1553508.0,0.0,0.0
7686,10f09000-ce58-4f1a-886d-2b16080f9948,ba182f51-5a8c-43cb-952e-143783f28fca,Fully Paid,99999999.0,Short Term,728.0,846716.0,3 years,Rent,Other,9948.78,22.9,25.0,8.0,0.0,82897.0,276628.0,0.0,0.0
7687,de6d85f9-046e-4eba-8ae0-1318de9464f8,f6fa709d-9f8b-40db-8f0d-dca9c4882ddd,Fully Paid,224202.0,Long Term,716.0,968145.0,9 years,Rent,Debt Consolidation,8955.27,18.4,,8.0,1.0,9386.0,543686.0,1.0,0.0
7688,647896f4-0537-4f48-b63e-8e4c75448aa2,56baf840-ea1e-4951-9425-4fe31efe3a6b,Fully Paid,440264.0,Short Term,707.0,2303769.0,10+ years,Home Mortgage,Home Improvements,29948.94,36.3,21.0,23.0,0.0,632833.0,1642960.0,0.0,0.0
7689,ad0d2c35-aa6f-4f40-9c9f-8abd8009d6c0,5c579fd5-607e-4759-889d-f4a408b30158,Fully Paid,99999999.0,Short Term,720.0,611325.0,10+ years,Own Home,Medical Bills,9169.97,11.4,,5.0,1.0,54644.0,762366.0,1.0,0.0
7690,1aca14c6-c534-478c-9620-8219156a0c60,0799032a-0236-4276-a040-462f1a742d2a,Charged Off,195756.0,Short Term,746.0,507205.0,2 years,Rent,other,7777.08,9.9,,8.0,0.0,84208.0,145750.0,0.0,0.0
7691,d4db913c-03ba-4ba7-99f2-6e1235edc02f,94e4fd31-19ee-4881-9ace-01597c4ade13,Charged Off,200090.0,Short Term,743.0,998374.0,3 years,Rent,Debt Consolidation,7987.03,6.5,,8.0,0.0,153900.0,389092.0,0.0,0.0
7692,1f9521bb-0cf1-458d-a293-6722de871568,1635a762-25b3-487e-999a-4eecf4bfe67a,Charged Off,177452.0,Short Term,742.0,1724193.0,10+ years,Own Home,Debt Consolidation,56467.24,15.1,,22.0,0.0,1332033.0,2190848.0,0.0,0.0
7693,15a48d91-026c-4f5a-b387-868073cbefea,ae37e730-2271-47d4-89c4-95e533f9786c,Charged Off,316800.0,Long Term,745.0,855000.0,7 years,Home Mortgage,Home Improvements,9690.0,15.7,,7.0,0.0,6840.0,161634.0,0.0,0.0
7694,511f8a0c-c45c-4d8e-84b5-703e0a37557b,bb982949-d1c4-4a2a-a9dd-ade8efa623d5,Fully Paid,64086.0,Short Term,747.0,1245678.0,3 years,Rent,Debt Consolidation,12871.93,8.7,,3.0,0.0,55575.0,119174.0,0.0,0.0
7695,2034a272-c6f0-4b92-bfce-70c0e4fb5adc,4eea8e25-fe1e-4b66-b16e-83efb02eed2c,Fully Paid,53812.0,Short Term,710.0,1579793.0,5 years,Rent,Debt Consolidation,16456.28,13.9,22.0,6.0,0.0,17271.0,21516.0,0.0,0.0
7696,1e5b2577-77a9-41c0-a1da-f07c55ca39c7,5591b255-d52d-4919-b88a-e2b497b83af8,Fully Paid,111782.0,Short Term,747.0,946086.0,2 years,Home Mortgage,Debt Consolidation,14112.44,8.1,2.0,15.0,0.0,71459.0,504526.0,0.0,0.0
7697,fb3962f3-9283-4fd1-99c9-0864209a7e47,07165c1f-caf3-4b22-a3c1-07becdd6daa4,Charged Off,35178.0,Short Term,725.0,234707.0,2 years,Own Home,other,4205.08,10.6,,2.0,0.0,0.0,0.0,0.0,0.0
7698,3c95b3f5-e825-4dc3-b82c-a16b23fa258c,09d59e25-7b79-46ce-9840-37c1cf4450dd,Fully Paid,99999999.0,Short Term,734.0,2800410.0,3 years,Rent,Debt Consolidation,52507.64,22.6,49.0,9.0,0.0,1138100.0,1464210.0,0.0,0.0
7699,74136299-e54a-4d2d-b035-b7b35f006ba6,c7ac57ff-a1f4-4e22-ac3d-2f6f5cdb312e,Fully Paid,99999999.0,Short Term,738.0,1709829.0,10+ years,Home Mortgage,Debt Consolidation,29067.15,17.6,,19.0,0.0,533558.0,757130.0,0.0,0.0
7700,c927ea05-b148-4b8d-936c-7fef98baa7b6,3ac4ac6a-df3a-43d6-a378-752291c89533,Fully Paid,224884.0,Short Term,,,4 years,Rent,Debt Consolidation,12235.81,15.6,,5.0,0.0,241414.0,371206.0,0.0,0.0
7701,c5aebeeb-3cd4-42c8-8ac7-2a47a50bdf22,36075c4a-c09b-46e7-8eec-ce6698205490,Fully Paid,483274.0,Short Term,750.0,3864600.0,,Home Mortgage,Home Improvements,4863.05,51.4,,11.0,0.0,233890.0,3982572.0,0.0,0.0
7702,c0e0e4a0-2f4c-4350-adcb-9715874ed63c,913695e6-efa7-4f81-ab1b-3de5f8cc3c06,Charged Off,85404.0,Short Term,670.0,458565.0,,Own Home,other,7031.33,14.6,,12.0,1.0,170373.0,358688.0,1.0,0.0
7703,de65fa5e-65b6-4b96-98cd-f6fb5797e874,1982944e-dae3-4d84-8271-28afc222deba,Fully Paid,651816.0,Long Term,658.0,3752880.0,10+ years,Home Mortgage,Debt Consolidation,50976.62,13.7,,12.0,0.0,682442.0,968374.0,0.0,0.0
7704,ed80a658-8bb4-4a9d-adb7-50143b4c2d61,6458e95a-5dd1-44e0-8d33-4963a0d5df7f,Fully Paid,356708.0,Long Term,,,,Home Mortgage,Debt Consolidation,19639.73,18.0,,10.0,0.0,180690.0,276364.0,0.0,0.0
7705,3e9eea5e-089a-490d-be01-655c38f466ab,6e86c9bb-7bc6-43ca-8454-0fdf0c7e61b3,Charged Off,659538.0,Long Term,659.0,1480955.0,10+ years,Home Mortgage,Debt Consolidation,38134.71,28.8,,21.0,0.0,563236.0,1000252.0,0.0,0.0
7706,2eb00b93-5e71-4e4f-ada9-b187594f2381,574a88c7-9876-4999-a93b-62a00604aa0b,Fully Paid,293326.0,Long Term,641.0,1647395.0,10+ years,Rent,Debt Consolidation,17023.24,20.5,76.0,12.0,0.0,48374.0,224026.0,0.0,0.0
7707,5e3a1d93-a9f1-4361-b06b-ea5e3230fb00,0e57e016-c7a4-4bc1-99c2-780a8fde1999,Fully Paid,670032.0,Short Term,684.0,2314656.0,2 years,Home Mortgage,Business Loan,22182.12,17.7,,8.0,0.0,705128.0,1023132.0,0.0,0.0
7708,7fdf0cbb-a182-4fff-9a45-90c7a512ebd0,12975613-39b7-4c29-8026-9ab47e1616dd,Fully Paid,174812.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,4814.6,19.2,,7.0,0.0,84056.0,187880.0,0.0,0.0
7709,ba965f80-2e2c-4951-9b31-fb04a2b1fd8f,18dbdbb2-c314-4b41-a5c2-0f7eb1826240,Fully Paid,99999999.0,Short Term,722.0,1607096.0,10+ years,Home Mortgage,other,17945.88,17.1,29.0,11.0,0.0,133114.0,205766.0,0.0,0.0
7710,3160b0a5-b093-4f71-aca6-e4905c5d6eb9,57014027-5d04-4544-ad76-5069a8199174,Fully Paid,78298.0,Short Term,734.0,869364.0,6 years,Home Mortgage,Other,18111.75,20.5,,7.0,0.0,126464.0,268686.0,0.0,0.0
7711,b6fcebe0-7cb4-4fe3-ae53-7c9305e97831,a6ddff60-fae3-4b66-9540-1f39e01e309a,Charged Off,289740.0,Long Term,682.0,808450.0,9 years,Home Mortgage,Debt Consolidation,16613.79,20.0,,8.0,0.0,357105.0,427592.0,0.0,0.0
7712,1c2eccf2-71c6-44bb-9734-a4066ac80a7e,a4dbf0c5-72c6-4334-bd76-b80de35150d4,Charged Off,348766.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,16450.01,21.5,11.0,11.0,0.0,305862.0,542366.0,0.0,0.0
7713,d101100e-d080-46fa-86df-0cad17354a22,451d8202-1292-49e2-b26e-134e3cf92c8e,Fully Paid,26906.0,Short Term,725.0,929518.0,10+ years,Rent,Debt Consolidation,17350.8,12.9,,8.0,0.0,83087.0,161436.0,0.0,0.0
7714,a5a2ee19-0c43-4cc2-ac11-3f0cd0076857,da1cb5a6-b6a5-4058-ba08-493fa5f9609b,Fully Paid,178618.0,Short Term,733.0,1446242.0,6 years,Home Mortgage,Debt Consolidation,30852.96,16.1,,16.0,0.0,581229.0,937354.0,0.0,0.0
7715,8405a110-84fc-4570-8ec5-0cadce1b258f,0b74b86c-8ab2-43a2-9dd5-841af9c200e1,Fully Paid,99999999.0,Short Term,729.0,1220978.0,2 years,Home Mortgage,Debt Consolidation,6430.55,13.2,24.0,12.0,0.0,226252.0,441760.0,0.0,0.0
7716,c02cff61-01ab-468a-9669-17ce62984d6b,9fcf19da-a58e-47d1-bb29-c90b7d708a8f,Fully Paid,394064.0,Short Term,,,1 year,Home Mortgage,Debt Consolidation,26272.63,21.7,23.0,23.0,0.0,353324.0,1579600.0,0.0,0.0
7717,531bbd4a-8fea-4fe0-a61e-b7304b35fae9,c1f8caa8-3d37-4b23-a4f9-d4b135ff1254,Fully Paid,157410.0,Short Term,750.0,774098.0,1 year,Home Mortgage,Debt Consolidation,17804.14,27.3,,9.0,1.0,3724.0,358908.0,1.0,0.0
7718,ca889302-222b-42de-8268-f94c0675b4e1,a10b8792-0428-4855-bfce-d2fb66462260,Fully Paid,759924.0,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,50627.97,32.4,60.0,20.0,0.0,448438.0,895246.0,0.0,0.0
7719,71b5847a-b6aa-477c-ac44-dcc02e04154c,ab79ba64-cd05-40f3-ac85-2af71191b048,Fully Paid,534380.0,Short Term,722.0,1066527.0,10+ years,Home Mortgage,Debt Consolidation,30396.01,31.5,75.0,10.0,0.0,477888.0,678106.0,0.0,0.0
7720,75a4d848-c92b-48fd-88b8-d2833cc6fc33,45eec05b-ac10-48c3-b7db-58b46b55816a,Fully Paid,541838.0,Short Term,724.0,1062537.0,3 years,Home Mortgage,Debt Consolidation,17354.79,18.6,,14.0,0.0,599659.0,756360.0,0.0,0.0
7721,8bd2a3cb-b5ac-4f12-b22d-bd1d2d18ec99,07479af7-f3e7-4b2d-a96b-1976e5bdaae0,Fully Paid,99999999.0,Short Term,718.0,619799.0,,Rent,Debt Consolidation,10691.3,15.1,,16.0,0.0,81320.0,503558.0,0.0,0.0
7722,4acb17d6-b2a4-41cc-ac95-ac64457d08ac,69b71c32-b20b-4837-97bc-e64733a38b7b,Fully Paid,59642.0,Short Term,722.0,222756.0,< 1 year,Rent,Debt Consolidation,6330.04,9.7,,14.0,0.0,53998.0,300608.0,0.0,0.0
7723,63085d58-6209-4ab5-a2ca-6a862d6cb2f2,9bd44589-0026-4e31-86e7-b323c06309b8,Fully Paid,435644.0,Short Term,728.0,1599021.0,6 years,Home Mortgage,Debt Consolidation,26650.16,19.9,,11.0,0.0,185098.0,649440.0,0.0,0.0
7724,34cce5c5-1f67-4926-a864-74210dee48b6,ff2166e3-3bbf-4acf-8208-483a5410821f,Fully Paid,229834.0,Short Term,745.0,1654083.0,1 year,Rent,Buy House,0.0,17.5,,5.0,0.0,125970.0,1257344.0,0.0,0.0
7725,6d374e8f-2025-4b96-84ca-e5f441f996c4,8bebed11-1189-45e8-b5c8-5da6e58bac41,Charged Off,165220.0,Short Term,696.0,809894.0,10+ years,Own Home,Debt Consolidation,23149.41,13.9,,11.0,0.0,210197.0,610016.0,0.0,0.0
7726,c3df9317-a325-44ee-bc8b-06b5d73bbbcf,36fba0c3-6c85-41f0-b37b-bff4293fcc2d,Fully Paid,99999999.0,Short Term,726.0,989672.0,10+ years,Rent,Debt Consolidation,23999.66,35.2,11.0,8.0,0.0,141436.0,285296.0,0.0,0.0
7727,b466e3f0-484d-4d18-8522-b2259afc98f5,0a646f9b-4d00-4ee6-8de6-38299f6cfad4,Fully Paid,781022.0,Long Term,643.0,2408972.0,3 years,Rent,Buy House,9134.06,5.5,5.0,12.0,0.0,145084.0,1226170.0,0.0,0.0
7728,dfb9f42a-6c05-44a4-affa-84b0d0ab0621,abaaf663-08c4-4629-9c8c-6b4ab7d41cde,Charged Off,633292.0,Long Term,685.0,1226203.0,10+ years,Home Mortgage,Debt Consolidation,18904.05,15.7,,12.0,0.0,500878.0,1072016.0,0.0,0.0
7729,628f46eb-67a5-440e-92cf-1b8e849b01b6,c8ac743f-0e56-4906-8917-0af536b81b2f,Fully Paid,224950.0,Short Term,,,10+ years,Rent,Debt Consolidation,21152.32,19.1,,7.0,0.0,281523.0,423896.0,0.0,0.0
7730,3a4b0f96-e2d2-4f76-8446-66804edadb8d,c0d0835e-dfeb-4daa-8b6c-578d62b3909e,Charged Off,446116.0,Long Term,,,1 year,Rent,Debt Consolidation,17578.42,10.5,65.0,11.0,0.0,226290.0,519904.0,0.0,0.0
